MA_diff1,MA_diff2,MACD,MACD_RATIO,MACD_TSRANK,SLOPE5,SLOPE15,SLOPE_diff,SKEW10,RSI20,RSI_SIG,BOLL_SIG,KALMAN_SIG
-1.6666666669999999,1.6666666669999999,-0.525761557,0.5450179039999999,0.066666667,1.5,4.06290428,-5.56290428,0.0,0.500325098,0,-1,-1
-2.0,2.0,-0.35026942,0.442589687,0.066666667,1.0,4.101848961,-5.101848961,0.0,0.500325098,0,-1,-1
-2.0,2.0,-0.20878390600000002,0.36830789,0.066666667,0.0,4.111024657,-4.111024657,0.0,0.500325098,0,-1,-1
-2.0,1.0,-0.095554129,0.248518533,0.066666667,0.0,4.0503260789999995,-4.0503260789999995,-0.48412291799999996,0.500325098,0,-1,-1
-2.0,0.0,-0.005752404,0.0242488,0.066666667,0.0,3.922703481,-3.922703481,-1.0350983390000001,0.500325098,0,-1,-1
-2.333333333,-0.666666667,0.06467062700000001,-0.542821853,0.066666667,0.0,3.7541944369999998,-3.7541944369999998,-1.778781184,0.500325098,0,-1,-1
2.0,-2.0,-0.23845872,7.643581517,1.0,-1.0,3.1425728110000004,-2.142572811,-3.16227766,0.333622372,1,1,-1
2.0,-1.0,-0.515886405,4.475705565,0.933333333,-1.5,3.131199065,-1.631199065,-1.778781184,0.333622372,1,1,-1
2.0,0.0,-0.72736523,2.802017342,0.8666666670000001,-1.5,3.0861857510000004,-1.586185751,-1.0350983390000001,0.333622372,1,1,-1
1.6666666669999999,1.333333333,-0.8847647059999999,1.96844759,0.8,-1.0,3.0744173669999997,-2.0744173669999997,-0.48412291799999996,0.333622372,1,1,-1
-3.666666667,2.666666667,-0.676484546,0.8895256840000001,0.6,1.0,2.685723485,-3.685723485,0.0,0.500325098,0,-1,-1
-4.333333333,3.333333333,-0.416875283,0.562814052,0.533333333,1.5,3.7733499910000003,-5.273349991,0.0,0.66695558,-1,-1,-1
-6.0,4.0,-0.221095972,0.562495744,0.46666666700000003,-0.5,4.961578555,-4.461578555,0.48412291799999996,0.600312053,-1,-1,-1
-6.666666667,3.666666667,-0.045401866,0.170142613,0.26666666699999997,0.0,4.933502613,-4.933502613,0.0,0.600312053,-1,-1,-1
-3.0,3.0,-0.19889752800000002,1.220593639,0.666666667,0.0,4.386199829,-4.386199829,-0.48412291799999996,0.400312134,0,0,-1
-3.333333333,2.333333333,-0.42514346399999997,2.66457008,0.8,-1.5,4.301028232,-2.8010282319999997,-0.48412291799999996,0.400312134,0,0,-1
-3.666666667,2.166666667,-0.597556736,2.544457759,0.7333333329999999,-1.5,4.270450803,-2.770450803,-0.48412291799999996,0.400312134,0,0,-1
-4.0,2.0,-0.7258285959999999,1.956771321,0.666666667,-1.0,4.893082383,-3.8930823830000003,0.0,0.400312134,0,0,-1
-2.166666667,0.666666667,-1.427639656,1.472118293,0.6,-1.0,5.652965657,-4.652965657,0.013931687,0.384907896,1,0,-1
0.0,0.0,-1.787158385,1.306428527,0.533333333,-0.75,5.357545241,-4.607545241,0.47406491799999995,0.41688795,0,0,-1
0.0,0.0,-1.9704943730000002,1.2327451520000001,0.46666666700000003,-0.25,4.93456112,-4.68456112,-0.47251413700000006,0.41688795,0,0,-1
-0.166666667,0.166666667,-2.0916779030000003,1.187895815,0.333333333,-0.75,4.484124716,-3.734124716,-6.16791e-17,0.41688795,0,0,-1
-0.166666667,0.166666667,-2.16278548,1.133621386,0.26666666699999997,-0.5,4.396158675,-3.896158675,0.47251413700000006,0.41688795,0,0,-1
-0.166666667,0.166666667,-2.193849416,1.074787782,0.2,0.0,4.003029465,-4.003029465,1.000564416,0.41688795,0,0,-1
-0.166666667,0.166666667,-2.193186125,1.033352577,0.133333333,0.0,3.5885527230000003,-3.5885527230000003,1.6577247290000001,0.300227693,1,0,-1
-0.166666667,0.166666667,-2.1676728780000003,1.002700724,0.066666667,0.0,3.034138299,-3.034138299,1.778781184,0.300227693,1,0,-1
-0.166666667,0.166666667,-2.1229810419999997,0.9791918959999999,0.066666667,0.0,3.2022190060000004,-3.2022190060000004,1.778781184,0.300227693,1,0,-1
-0.166666667,0.166666667,-2.063772555,0.960657195,0.066666667,0.0,3.293813519,-3.293813519,3.16227766,0.37519312200000005,1,0,-1
-0.166666667,0.166666667,-1.993865363,0.945723821,0.066666667,0.0,3.27299404,-3.27299404,0.0,0.166901767,1,0,-1
-0.166666667,0.166666667,-1.916372659,0.9334804170000001,0.066666667,0.0,3.00514088,-3.00514088,0.0,0.166901767,1,0,-1
-0.166666667,0.166666667,-1.833819998,0.9232981490000001,0.066666667,0.0,1.824480246,-1.824480246,0.0,0.166901767,1,0,-1
-0.166666667,-0.333333333,-1.7482437530000001,0.914729047,0.066666667,0.0,2.8973890989999997,-2.8973890989999997,0.0,0.25020351,1,0,-1
-0.166666667,-0.333333333,-1.6612738319999998,0.9074453000000001,0.066666667,0.0,1.7594053109999999,-1.7594053109999999,0.0,0.25020351,1,0,-1
-0.166666667,-0.333333333,-1.5742031090000002,0.9012014690000001,0.066666667,0.0,0.0,0.0,0.0,0.25020351,1,-1,-1
0.333333333,-0.333333333,-1.475393956,0.945531109,0.46666666700000003,-0.25,-0.677764075,0.927764075,-3.16227766,0.500162866,0,1,-1
0.666666667,-0.666666667,-1.358591713,0.9058183590000001,0.2,0.0,-0.477100776,0.477100776,-3.16227766,0.333550536,1,1,-1
0.666666667,-0.666666667,-1.251597458,0.8719934770000001,0.066666667,0.25,-0.307168493,0.057168493,-3.16227766,0.333550536,1,1,-1
0.666666667,-0.666666667,-1.1535068309999998,0.842947236,0.066666667,0.5,-0.160319939,-0.33968006100000003,-3.16227766,0.50016292,0,0,-1
0.666666667,-0.666666667,-1.063509823,0.843707248,0.133333333,0.0,-0.028957502000000003,0.028957502000000003,-3.16227766,0.50016292,0,0,-1
0.666666667,-0.666666667,-0.980879576,0.844408707,0.2,0.0,0.09254739,-0.09254739,-3.16227766,0.50016292,0,0,-1
0.666666667,-0.666666667,-0.904962664,0.845055599,0.26666666699999997,0.0,0.208015137,-0.208015137,-3.16227766,0.50016292,0,0,-1
0.666666667,-0.666666667,-0.835170638,0.8456517240000001,0.333333333,0.0,0.319922153,-0.319922153,-3.16227766,0.50016292,0,0,-1
0.666666667,-0.666666667,-0.770972661,0.8462006870000001,0.4,0.0,0.42979312700000005,-0.42979312700000005,-3.16227766,0.50016292,0,0,-1
