weight of input layer
10th node's weight,-0.386146,-0.808077,-0.546389,0.295973,-0.488944,0.403335,-0.230186,-0.0924431,-0.316415,-0.086453,0.0714066,-0.416835,-0.426262,-0.687751,0.425113,-0.814766,-0.245328,0.0397933,0.277471,-0.0879667,0.845204,-0.228222,-0.868607,-0.0458919,-0.445721,-0.222216,0.72828,0.0601001,0.404264,-0.357908,0.36272,0.875572,0.00782519,-0.444018,0.320544,0.648257,0.651286,0.710618,-0.169103,-0.949012,-0.801194,-0.0406359,-0.158706,0.646636,-0.571579,0.679117,0.993877,0.471856,0.679086,-0.779145,0.205469,-0.297785,-0.780515,0.419166,-0.442781,-0.023699,-0.880165,0.615762,-0.429701,0.696913,0.587297,0.0326423,0.699573,0.859949,-0.35333,-0.255341,0.646266,-0.992488,0.221839,0.555512,0.790927,-0.297893,0.558237,-0.805157,-0.7997,0.435177,0.165661,0.563874,-0.820849,-0.19602,-0.167993,-0.302271,0.143594,0.0579066,-0.717519,-0.767881,0.599516,-0.539742,0.633136,-0.115381,0.739967,0.957173,0.499962,-0.317732,-0.900204,0.614671,-0.280053,0.878414,0.184761,0.173296,
11th node's weight,0.548371,0.116159,0.372729,-0.403554,-0.671469,-0.817327,-0.204682,-0.43952,-0.800708,-0.811628,0.346215,-0.745385,-0.92798,0.550349,-0.974277,0.654321,0.392413,0.245113,-0.529289,-0.62047,0.376621,-0.83776,-0.294195,-0.436857,0.253622,-0.482859,0.181748,-0.643135,-0.56412,-0.538843,0.0524105,0.323941,-0.680967,0.384568,0.381566,-0.700632,-0.0357289,-0.586661,-0.608454,0.787224,-0.167853,-0.163429,-0.135939,0.81226,-0.258215,-0.0655196,-0.643938,0.134922,0.448433,-0.415398,0.764598,0.316058,0.69072,-0.0894219,-0.610034,0.289316,-0.569356,-0.303353,-0.0902928,-0.835204,-0.229814,-0.0287709,0.387127,-0.220813,-0.573338,-0.12172,0.495909,0.4081,-0.54435,-0.753703,0.753296,-0.340213,-0.81409,0.180562,-0.322918,0.950862,-0.727726,0.620758,-0.756737,-0.772089,0.426535,0.283845,-0.96595,0.883373,-0.658174,0.270996,-0.937423,0.213521,0.982067,0.656218,-0.489419,0.589244,-0.158624,-0.760307,0.923102,0.588621,0.729127,0.56007,-0.81341,0.0171865,
12th node's weight,-0.651443,-0.961301,0.334607,-0.0688152,-0.687483,0.518635,-0.589111,-0.361575,-0.478915,0.643116,0.130123,-0.801186,0.136261,0.646867,0.109462,0.751038,0.76956,0.101986,-0.0743797,0.54625,-0.124446,0.849017,-0.42299,0.58698,-0.535403,0.209632,0.037914,0.949739,-0.695736,0.527181,0.70879,-0.819299,-0.373363,-0.542681,-0.370071,0.526879,-0.887238,0.56401,0.549738,-0.932123,-0.773545,-0.554913,0.915226,0.0404638,-0.529322,-0.742444,-0.306383,0.953217,0.246041,-0.159971,0.0973105,-0.707531,0.862755,0.945748,0.0547286,-1.09397,-0.00319771,0.168666,-0.907191,0.876375,-0.263442,-0.811222,0.325058,1.05055,-0.470127,-1.00038,-0.261821,-0.826219,-0.0559301,0.857159,0.684116,0.678728,-0.0897689,0.000169823,0.417394,0.0182828,0.777438,0.297899,-0.0840712,-0.146113,0.998363,0.636264,0.708478,-0.336377,0.84919,0.317524,0.687091,-0.424712,-0.292508,-0.91605,-0.136805,0.631853,0.775095,0.867378,0.577837,-0.881927,0.503001,-0.570939,0.959703,0.824394,
1th hidden layer's weight
0th node's weight,-0.0410444,-0.185584,-0.0945054,-0.63578,0.326632,-0.697184,0.703135,0.672329,-0.855839,-0.30624,-0.790428,-0.956072,0.725856,0.398973,-0.58153,-0.787016,0.6841,0.476478,-0.770014,-0.0618508,-0.860634,-0.408743,-0.373886,0.108917,0.539008,0.74347,0.740842,-0.721409,0.430385,0.735863,0.291224,0.497978,0.227326,-0.243702,0.608214,0.305286,-0.480711,-0.416001,0.896324,-0.116053,-0.51878,0.759565,0.949081,0.0646859,-0.0181441,0.406148,-0.708979,-0.847718,0.649833,0.84907,-0.348914,0.0949911,-0.739714,0.290777,-0.647838,-0.737613,-0.322387,-0.159329,-0.783091,-0.561349,0.666195,0.619358,0.407286,1.04,-0.901343,0.674569,-0.654801,0.681318,-0.66102,0.973986,-1.02661,-0.4285,0.155201,-0.557657,0.378826,0.0309997,-0.0292885,-0.866243,0.584101,-0.278041,0.425123,0.291351,-0.06649,0.527255,-0.225126,-0.854705,-0.0739033,0.230673,-0.920974,-0.882069,0.746418,0.0099087,-0.582542,-0.18142,0.347161,0.517423,-0.811066,0.798285,0.875009,0.916719,
1th node's weight,-0.529353,0.183627,0.157837,-0.921467,0.0105286,-0.363676,-0.797955,-0.590179,-0.313565,-0.0718861,-0.271565,0.0666308,-0.0330084,-0.872399,0.177396,0.678804,-0.620064,0.633787,-0.847864,-0.127156,-0.368221,-0.917372,-0.59669,0.626984,-0.416314,-0.339428,0.940971,-0.21309,0.451893,0.2922,-0.17776,0.81864,0.701042,0.143538,-0.924569,-0.603647,0.278761,-0.680007,0.896262,-0.611029,0.413149,0.747382,-0.916362,-0.550803,-0.313985,-0.00781303,0.699652,-0.36513,0.534799,0.79352,0.935633,0.275764,0.898328,-0.148403,-0.00340185,-0.963872,-0.203394,-0.33612,0.855421,0.851066,0.799532,0.831632,-0.00623174,-0.41066,0.0643322,0.258158,0.0207,-0.47532,0.792747,0.836609,-0.100625,0.525251,0.0624962,-0.771751,0.896526,-0.17296,0.0150351,-0.799129,0.826356,-0.417229,0.833142,0.0558174,0.636304,0.388732,0.42175,0.250355,-0.843555,0.293194,0.213243,0.705138,0.711929,0.0291794,-0.983937,-0.507522,-0.522779,-0.288011,0.642481,0.31949,-0.115783,0.794842,
2th node's weight,-0.431866,-0.998666,0.00259186,-0.821617,0.57654,-0.39626,-0.387487,0.341413,0.530335,-0.0406217,0.426468,-0.775554,0.0727406,0.610738,0.102577,0.479726,0.514128,0.0594308,0.124399,-1.01132,0.215388,0.975282,0.755811,-0.0174037,0.0364998,0.653161,0.0519657,-0.298502,-0.166883,0.387793,0.506308,0.747741,0.0593469,0.36265,-0.498293,0.173733,-0.267829,0.608363,-0.357169,-0.0645292,-0.374442,-0.944564,-0.714674,0.354478,0.667159,0.955782,-0.326643,-0.412619,0.597627,-0.674169,0.305088,-0.955255,-0.02397,0.169549,0.883565,-0.919331,-0.692338,0.87085,0.702718,0.579933,0.588333,0.915374,-0.965579,0.120934,0.467258,-0.956642,-0.586948,0.46039,-0.0150138,0.0228113,0.773042,0.119204,0.801061,-0.968015,0.192205,0.652111,0.515025,0.545259,-0.503672,0.913808,0.341749,-0.878522,0.319024,0.640312,-0.455175,0.246917,0.149074,-0.473096,0.355496,0.11248,-0.301019,-0.391719,0.761977,0.423313,-0.622419,-0.096087,0.205517,0.581815,-0.508389,-0.367468,
3th node's weight,-0.520166,0.661548,0.0463731,0.687982,0.745828,-0.638796,-0.731186,-0.510394,-0.138634,-0.427748,0.333638,0.622806,-0.958472,-0.924359,0.275245,-0.298789,-0.990079,-0.00644555,0.443783,0.0807867,0.569964,-0.106872,0.337055,-0.826507,0.329669,0.209967,-0.923399,-0.823972,-0.579087,-0.674303,-0.111687,-0.0624548,0.246707,0.473386,1.02406,-0.137446,0.826906,0.784036,0.815533,0.422563,-0.100358,-0.181281,0.221984,0.323809,-0.466061,-0.887344,0.831126,0.656956,0.349211,-0.201943,0.0185848,-0.52085,0.0716745,-0.924611,-1.03815,-0.787025,-0.283716,-0.686228,-0.451556,-0.329187,0.855731,-0.87753,-0.534185,0.178312,-0.0376669,-0.439001,-0.376152,0.427292,0.132659,0.653489,0.78781,-0.879955,-0.822178,-0.497708,0.800946,-0.217438,0.0533199,-0.10535,0.9163,0.360431,0.236977,0.0306874,-0.371335,0.876233,0.386832,-0.00651424,0.389495,0.0743312,0.62368,0.0467596,-0.576711,0.961471,0.144158,0.147957,0.0209736,0.363899,-0.775624,0.536767,0.658667,0.811757,
4th node's weight,-0.364692,-0.208711,0.525017,-0.701927,-0.85227,0.887837,-0.00234551,-1.04145,-0.713099,-0.716808,-0.0680947,0.603976,0.511989,-0.612566,0.645644,0.0637067,-0.765223,-0.574165,-0.562995,0.918587,0.858535,0.91844,-0.304256,-0.04038,0.100458,0.830462,0.228551,0.834941,0.0452151,0.0885217,0.870807,0.341803,0.0213022,0.6555,-0.793621,-0.629742,0.967373,0.541507,-0.545713,0.330801,-0.292553,0.910625,0.647915,-0.196589,-0.121911,0.543201,-0.264615,-0.371358,-0.709702,-0.920941,-0.132254,-0.609224,0.791368,-0.517647,0.0750511,0.588239,-0.547665,-0.342379,-0.117795,-0.23213,-0.335595,0.831062,0.71484,-0.500756,-0.610906,-0.380191,-0.193671,-0.670835,0.238432,-0.526912,0.034115,-0.399017,0.311847,-0.255195,-0.580752,-0.202524,0.238915,0.144041,0.259476,-0.272204,-0.772438,0.651479,-0.455078,-0.852537,0.731769,0.851396,-0.777343,-0.587236,0.150942,-0.34396,0.608527,0.0569583,-0.193967,-0.290933,0.257706,0.611386,-0.479374,0.369227,-0.339365,0.749754,
5th node's weight,-0.999383,-0.669197,0.898572,-0.900978,0.0882754,0.351693,0.894171,0.996569,0.771334,-0.232302,0.151334,-0.554082,0.652374,0.565362,0.233731,0.369451,-0.111535,-0.262579,0.516964,-0.858992,0.943501,0.0875457,0.27981,0.945809,0.571038,-0.373892,0.759061,0.0555037,0.317657,0.325237,0.564984,-0.180593,-0.660494,-0.606169,0.119805,-0.6052,0.483985,0.444989,0.608447,-0.534775,0.429914,0.910413,-0.820957,-0.431496,-0.256687,-0.340241,-0.36544,-0.894326,0.651161,-0.0681233,-0.781153,-0.753993,-0.714214,0.637954,-0.450067,-0.22483,0.0336454,0.568841,0.610887,-0.952289,0.705285,-0.556854,0.592659,0.570806,-0.551249,-0.218437,-0.523426,0.542512,0.472392,0.84441,0.12698,-0.0501985,-0.745831,0.873952,-0.68938,0.23299,-0.851384,0.301482,0.729592,-0.432993,0.761246,-0.48572,0.647221,0.0217087,-0.300407,-0.744171,-0.407834,-0.266998,0.602627,-0.302887,0.47591,0.526639,0.901641,0.764299,-0.78738,0.374735,-0.427755,-0.0889684,0.903117,0.67305,
6th node's weight,0.1648,-1.03183,-0.84982,-0.0218497,0.556088,-0.456361,-0.495842,-0.206829,0.116318,-0.0843013,0.11783,0.72769,0.583598,-0.402964,0.997229,0.647896,0.704535,0.521062,-0.816267,-0.257388,0.435797,-0.246556,-0.0126331,0.958054,-0.409386,-0.840258,0.78019,-0.102188,0.863695,-0.863211,0.75021,-0.718887,-0.423484,0.948203,-0.215982,-0.718935,0.728445,0.575732,-0.954143,0.928165,-0.115345,0.422281,-0.624639,0.0752757,-0.617216,0.440777,-0.0477567,-0.756823,0.398918,0.363353,-0.642576,0.32023,0.74667,0.707529,0.620616,0.276801,-0.197181,-0.137115,-0.661109,-0.961047,-0.54055,-0.512847,-0.586808,-0.668259,-0.200824,0.0692877,-0.513999,-0.879514,-0.931914,0.827355,-0.358238,-0.921949,-0.171418,-0.909237,0.607125,0.573876,0.888968,0.0570172,0.393783,-0.381264,0.580252,-0.449278,0.959799,0.0584257,-0.725659,-0.143835,0.380654,0.896145,-0.688006,0.0212249,-0.768226,0.660315,-0.176004,-0.879666,0.524014,-0.0204313,-0.352387,-0.758341,-0.624123,0.369867,
7th node's weight,0.812174,0.159701,-0.333454,0.00598954,-0.263935,-0.336853,0.483016,-0.24319,0.0141856,-0.156544,-0.239411,-0.128107,-0.767481,0.71498,-0.228968,0.335581,0.16754,-0.329673,-0.016978,-0.168447,0.994927,-0.722639,0.890231,0.690003,-1.02831,0.0243747,-0.694562,0.399886,0.7666,0.851031,0.0311567,0.397595,-0.84543,-0.901126,0.842496,-0.205599,0.0836339,-0.282808,0.207855,0.516776,-0.813312,0.197338,0.115093,0.156897,0.811777,0.985735,-0.78256,-0.26231,0.915966,1.00957,0.546184,-0.447844,0.796431,0.896009,-0.318504,0.609972,0.363667,0.946888,0.488052,-0.870151,0.684709,-0.11906,-0.924101,-0.165832,-0.788816,-0.0015913,0.88492,0.747302,0.820255,-0.345878,-0.492609,0.321568,0.221197,0.285965,-0.773027,-0.363267,0.72525,0.0990269,-0.826962,-0.710421,0.924743,0.62001,-0.940507,0.830457,0.578738,0.641496,0.893794,0.288506,-0.625838,0.326387,-0.937384,0.95638,0.147545,-0.0468201,0.562858,-0.974437,-0.783553,0.706287,-0.0954622,-0.589186,
8th node's weight,-0.588103,0.178803,0.613296,0.952678,0.434926,0.718716,-0.544234,0.428282,0.903737,-0.305936,-0.276536,0.216861,-0.364545,-0.00617893,0.500779,0.724456,-0.547077,-0.261579,-0.871849,0.0159429,0.875535,0.802474,-0.620609,-0.0648038,-0.641604,-0.315219,-0.0379619,0.0987651,-0.0572849,-0.0403957,-0.0341441,0.639533,0.957868,0.673331,-0.629536,0.434245,0.786591,0.157935,0.503503,-0.0207242,0.0124233,-0.212191,0.0937218,-0.549048,-0.154193,0.929183,-0.587586,-0.192219,-0.964618,-0.791315,-0.97384,-0.744619,-0.73591,0.0808274,-0.441895,-0.196637,-0.964434,0.0682344,-0.222554,0.565939,0.645374,-0.822131,-0.945796,-0.725266,0.239233,-0.469298,-0.11547,0.868645,-0.135663,-0.0505649,-0.513435,-0.8716,0.471621,0.239079,-0.66724,0.760489,0.616032,0.399785,-0.995912,-0.124389,0.706069,0.493273,0.605887,-0.823592,-0.810547,0.967038,0.925826,-0.976401,0.230931,0.276101,0.528651,-0.899813,-0.277567,-0.537828,0.478469,0.595402,0.286503,0.613999,-0.265618,0.443248,
9th node's weight,0.717988,-0.7946,-0.51712,0.404032,0.516615,0.132877,0.478795,-0.017595,0.123092,0.988786,-0.800754,-0.950431,-0.0984723,0.226808,-0.739938,-0.297867,0.925809,0.633228,0.335598,-0.75268,0.0409473,0.555927,0.059762,0.705205,0.969305,-0.966064,0.793225,-0.386156,-0.389996,-0.0739944,-0.18647,-0.261142,-0.336905,-0.102505,0.0377885,-0.126445,0.711268,-0.504363,-0.0359617,-0.263572,0.576593,0.652712,-0.448948,0.75235,-0.348053,0.902854,-0.96466,0.926929,0.727433,-0.916444,0.715675,0.806219,0.957487,-0.38587,0.34733,0.771514,0.876203,-0.919965,0.61625,-0.683756,-0.838308,0.888745,0.161061,0.380976,0.653998,-0.166328,0.99583,-0.500865,-0.211971,0.887148,-0.835475,0.765785,-0.755199,-0.135536,0.116574,-0.87654,0.70332,0.484782,0.37385,-0.463607,0.00963422,-0.457514,0.520013,-0.219921,0.148362,-0.755067,0.56325,-0.463321,0.198515,0.604348,0.448183,0.0474015,-0.902051,-0.217037,-0.754244,0.00430883,-0.234999,-0.897335,-0.546496,0.332748,
10th node's weight,-0.0402952,-0.331122,1.00561,-0.773715,0.95888,0.377991,-0.336133,-0.291632,0.990396,0.840561,0.0847318,0.316635,0.84497,0.366253,-0.362368,-0.260455,0.575545,0.366706,0.891808,0.566698,-0.575514,-0.428647,0.319649,-0.0555486,-1.01305,0.248677,0.16092,-0.172468,-0.896545,0.598979,0.182191,0.881952,0.398501,0.880116,-0.469858,0.508393,-0.0140443,0.744083,-0.350861,-0.45931,-0.782845,0.43204,-0.120191,-0.278806,0.569953,0.490523,0.635706,0.306751,0.76454,-0.131468,-0.404311,-0.855329,0.0789489,0.534791,-0.712873,0.97971,0.105054,-0.0160122,-0.668782,0.782607,-0.441613,-1.03275,-0.30788,0.513065,0.149238,-0.796219,0.701983,-0.842667,0.623454,-0.182781,0.503383,-0.883086,0.966824,0.303124,0.276362,-0.426404,-0.142828,-0.15822,-0.596551,-0.0597105,0.545928,-0.552676,-0.313544,0.112055,0.823805,0.297949,0.569678,-0.79409,-0.169154,0.313586,0.536585,-0.652257,0.22346,0.372715,0.881444,0.453479,0.963085,0.471733,-0.847848,0.166062,
