Date/Time,direction,MA_diff1,MA_diff2,MACD,SLOPE5,SLOPE15,SLOPE_diff,SKEW10,RSI20,RSI_SIG,BOLL_SIG,KALMAN_SIG
2019/4/7 17:35,0,6,-4,-4.000641626,-1.25,0,1.25,0.741768834,0.667028035,-1,1,-1
2019/4/8 17:35,0,6.333333333,-3.333333333,-3.814700267,-0.5,0,0.5,0.741768834,0.667028035,-1,1,-1
2019/4/9 17:35,1,1.666666667,-2.666666667,-3.226686948,1,-0.085770836,-0.914229164,0.237276944,0.7502642,-1,0,-1
2019/4/10 17:35,0,1.666666667,-2.666666667,-2.729221392,1.5,-0.118034564,-1.381965436,-0.237276944,0.7502642,-1,0,-1
2019/4/11 17:35,-1,6.333333333,-2.333333333,-2.707227336,0.5,2.209199095,-2.709199095,0.237276944,0.500284464,0,1,-1
2019/4/12 17:35,1,1.666666667,-1.666666667,-2.260283533,0.5,2.472888647,-2.972888647,0.237276944,0.600273054,-1,0,-1
2019/4/13 17:35,0,1.666666667,-0.666666667,-1.88435567,0,2.30887418,-2.30887418,0.237276944,0.600273054,-1,0,-1
2019/4/14 17:35,0,1.666666667,1.333333333,-1.568351155,0.5,2.073045654,-2.573045654,0,0.600273054,-1,0,-1
2019/4/15 17:35,0,1.666666667,2.333333333,-1.302896321,1,1.860671468,-2.860671468,-0.484122918,0.600273054,-1,0,-1
2019/4/16 17:35,0,1.666666667,3.333333333,-1.080071067,0,1.68651029,-1.68651029,-1.035098339,0.600273054,-1,0,-1
2019/4/17 17:35,1,-3.333333333,4.333333333,-0.494323975,1,2.129676032,-3.129676032,-0.091120379,0.66684729,-1,-1,-1
2019/4/18 17:35,1,-8.666666667,3.666666667,0.369088408,2.5,2.793439074,-5.293439074,1.290369442,0.714358872,-1,-1,-1
2019/4/19 17:35,-1,-4.333333333,2.333333333,0.642484566,2,2.54949591,-4.54949591,0.806457575,0.625299266,-1,-1,-1
2019/4/20 17:35,0,-4.666666667,1.666666667,0.849362073,1,2.375995629,-3.375995629,0.389108384,0.625299266,-1,-1,-1
2019/4/21 17:35,0,-5,0,1.001766251,-0.5,2.247823502,-1.747823502,0.780105755,0.571693564,0,-1,-1
2019/4/22 17:35,-1,-0.333333333,-0.666666667,0.710894695,-2,1.915641673,0.084358327,0.780105755,0.500304444,0,0,-1
2019/4/23 17:35,0,-0.333333333,-0.666666667,0.474902511,-1.5,1.598570832,-0.098570832,0.780105755,0.500304444,0,0,-1
2019/4/24 17:35,0,-0.333333333,-0.666666667,0.284596355,-1.5,1.679618795,-0.179618795,0.780105755,0.533668129,0,0,-1
2019/4/25 17:35,-1,4.666666667,-0.666666667,-0.266607572,-2,1.79940706,0.20059294,0,0.500324782,0,1,-1
2019/4/26 17:35,1,0,0,-0.296563838,-0.5,1.447798877,-0.947798877,-2.69846E-17,0.555924429,0,0,-1
2019/4/27 17:35,0,0,0,-0.316654203,0,1.663381687,-1.663381687,0.389108384,0.555924429,0,0,-1
2019/4/28 17:35,0,0,0,-0.328785922,0.5,1.933987454,-2.433987454,-0.131761569,0.555924429,0,0,-1
2019/4/29 17:35,0,0,0,-0.334543982,1,2.272692247,-3.272692247,0.091120379,0.500324782,0,0,-1
2019/4/30 17:35,0,0,0,-0.335242816,0,2.690825409,-2.690825409,0,0.500324782,0,0,-1
2019/5/1 17:35,0,0,0,-0.331969904,0,3.192021444,-3.192021444,-3.16227766,0.571826161,0,0,-1
2019/5/2 17:35,0,0,0,-0.325622524,0,4.103806727,-4.103806727,-3.16227766,0.500324676,0,0,-1
2019/5/3 17:35,0,0,0,-0.316938708,0,3.459036808,-3.459036808,-3.16227766,0.500324676,0,0,-1
2019/5/4 17:35,0,0,0,-0.306523311,0,2.97803926,-2.97803926,-3.16227766,0.500324676,0,0,-1
2019/5/5 17:35,0,-0.333333333,0.333333333,-0.294869956,0,2.232721539,-2.232721539,0,0.500324676,0,-1,-1
2019/5/6 17:35,0,-0.666666667,0.666666667,-0.282379494,0,0.352513637,-0.352513637,0,0.500324676,0,-1,-1
2019/5/7 17:35,0,-1,1,-0.269375519,0,0.296703342,-0.296703342,0,0.400311865,0,-1,-1
2019/5/8 17:35,0,-1.333333333,1.333333333,-0.256117413,0,0.021508148,-0.021508148,0,0.250487435,1,-1,-1
2019/5/9 17:35,0,-1.666666667,1.666666667,-0.242811292,0,-12.8280611,12.8280611,0,0.333766703,1,-1,-1
2019/5/10 17:35,0,-1.666666667,1.666666667,-0.229619187,0,0,0,0,0.333766703,1,-1,-1
2019/5/11 17:35,0,-1.666666667,1.666666667,-0.21666675,0,0,0,0,0.333766703,1,-1,-1
2019/5/12 17:35,0,-1.666666667,1.666666667,-0.204049692,0,0,0,0,0.500325098,0,-1,-1
2019/5/13 17:35,0,-1.666666667,1.666666667,-0.19183918,0,0,0,0,0.500325098,0,-1,-1
2019/5/14 17:35,0,-1.666666667,1.666666667,-0.180086339,0,0,0,0,0.500325098,0,-1,-1
2019/5/15 17:35,0,-1.666666667,0.666666667,-0.168826006,0,0,0,0,1,-1,-1,-1
2019/5/16 17:35,0,-1.666666667,-0.333333333,-0.158079865,0,0,0,0,0.5,0,-1,-1
2019/5/17 17:35,0,-1.666666667,-1.333333333,-0.147859043,0,0,0,0,0.5,0,-1,-1
2019/5/18 17:35,0,-1.666666667,-2.333333333,-0.138166274,0,0,0,0,0.5,0,-1,-1
2019/5/19 17:35,-1,3,-3,-0.527858078,-1,11.59724567,-10.59724567,-3.16227766,0,1,1,-1
2019/5/20 17:35,0,3,-2,-0.827156693,-1.5,8.948443797,-7.448443797,-1.778781184,0,1,1,-1
2019/5/21 17:35,0,3,-1,-1.052223623,-1.5,7.020335198,-5.520335198,-1.035098339,0,1,1,-1
2019/5/22 17:35,0,3,0,-1.21656696,-1,5.901582783,-4.901582783,-0.484122918,0,1,1,-1
2019/5/23 17:35,0,3,1,-1.331461974,0,5.201357974,-5.201357974,0,0,1,1,-1
2019/5/24 17:35,1,-1.666666667,1.666666667,-1.00744568,1,4.335096027,-5.335096027,0,0.500325098,0,-1,-1
2019/5/25 17:35,0,-1.666666667,1.666666667,-0.742105898,1.5,4.085988826,-5.585988826,0,0.500325098,0,-1,-1
2019/5/26 17:35,0,-1.666666667,1.666666667,-0.525761557,1.5,4.06290428,-5.56290428,0,0.500325098,0,-1,-1
2019/5/27 17:35,0,-2,2,-0.35026942,1,4.101848961,-5.101848961,0,0.500325098,0,-1,-1
2019/5/28 17:35,0,-2,2,-0.208783906,0,4.111024657,-4.111024657,0,0.500325098,0,-1,-1
2019/5/29 17:35,0,-2,1,-0.095554129,0,4.050326079,-4.050326079,-0.484122918,0.500325098,0,-1,-1
2019/5/30 17:35,0,-2,0,-0.005752404,0,3.922703481,-3.922703481,-1.035098339,0.500325098,0,-1,-1
2019/5/31 17:35,0,-2.333333333,-0.666666667,0.064670627,0,3.754194437,-3.754194437,-1.778781184,0.500325098,0,-1,-1
2019/6/1 17:35,0,-2.666666667,-1.333333333,0.119108379,0,3.573261695,-3.573261695,-3.16227766,0.500325098,0,-1,-1
2019/6/2 17:35,-1,2,-2,-0.23845872,-1,3.142572811,-2.142572811,-3.16227766,0.333622372,1,1,-1
2019/6/3 17:35,0,2,-1,-0.515886405,-1.5,3.131199065,-1.631199065,-1.778781184,0.333622372,1,1,-1
2019/6/4 17:35,0,2,0,-0.72736523,-1.5,3.086185751,-1.586185751,-1.035098339,0.333622372,1,1,-1
2019/6/5 17:35,0,1.666666667,1.333333333,-0.884764706,-1,3.074417367,-2.074417367,-0.484122918,0.333622372,1,1,-1
2019/6/6 17:35,0,1.5,1.5,-0.998000595,0,3.131074789,-3.131074789,0,0.333622372,1,1,-1
2019/6/7 17:35,1,-3.666666667,2.666666667,-0.676484546,1,2.685723485,-3.685723485,0,0.500325098,0,-1,-1
2019/6/8 17:35,0,-4.333333333,3.333333333,-0.416875283,1.5,3.773349991,-5.273349991,0,0.66695558,-1,-1,-1
2019/6/9 17:35,0,-5,4,-0.208726997,1.5,4.513905173,-6.013905173,0,0.66695558,-1,-1,-1
2019/6/10 17:35,-1,-0.666666667,3.666666667,-0.442129598,0,4.867009315,-4.867009315,0.484122918,0.500325098,0,0,-1
2019/6/11 17:35,1,-6,4,-0.221095972,-0.5,4.961578555,-4.461578555,0.484122918,0.600312053,-1,-1,-1
2019/6/12 17:35,0,-6.666666667,3.666666667,-0.045401866,0,4.933502613,-4.933502613,0,0.600312053,-1,-1,-1
2019/6/13 17:35,0,-7.333333333,3.333333333,0.092767612,0.5,4.789793657,-5.289793657,-0.484122918,0.500325098,0,-1,-1
2019/6/14 17:35,-1,-3,3,-0.198897528,0,4.386199829,-4.386199829,-0.484122918,0.400312134,0,0,-1
2019/6/15 17:35,0,-3.333333333,2.333333333,-0.425143464,-1.5,4.301028232,-2.801028232,-0.484122918,0.400312134,0,0,-1
2019/6/16 17:35,0,-3.666666667,2.166666667,-0.597556736,-1.5,4.270450803,-2.770450803,-0.484122918,0.400312134,0,0,-1
2019/6/17 17:35,0,-4,2,-0.725828596,-1,4.893082383,-3.893082383,0,0.400312134,0,0,-1
2019/6/18 17:35,0,-4.333333333,1.333333333,-0.818054941,0,4.920463587,-4.920463587,0.484122918,0.400312134,0,-1,-1
2019/6/19 17:35,-1,0.333333333,0.666666667,-1.279849884,-1,5.999739163,-4.999739163,-0.131761569,0.333550065,1,0,-1
2019/6/20 17:35,1,-2.166666667,0.666666667,-1.427639656,-1,5.652965657,-4.652965657,0.013931687,0.384907896,1,0,-1
2019/6/21 17:35,0,-2.333333333,0.333333333,-1.527159965,-0.75,5.366462137,-4.616462137,0.429526996,0.384907896,1,0,-1
2019/6/22 17:35,-1,0,0,-1.787158385,-0.75,5.357545241,-4.607545241,0.474064918,0.41688795,0,0,-1
2019/6/23 17:35,0,0,0,-1.970494373,-0.25,4.93456112,-4.68456112,-0.472514137,0.41688795,0,0,-1
2019/6/24 17:35,0,-0.166666667,0.166666667,-2.091677903,-0.75,4.484124716,-3.734124716,-6.16791E-17,0.41688795,0,0,-1
2019/6/25 17:35,0,-0.166666667,0.166666667,-2.16278548,-0.5,4.396158675,-3.896158675,0.472514137,0.41688795,0,0,-1
2019/6/26 17:35,0,-0.166666667,0.166666667,-2.193849416,0,4.003029465,-4.003029465,1.000564416,0.41688795,0,0,-1
2019/6/27 17:35,0,-0.166666667,0.166666667,-2.193186125,0,3.588552723,-3.588552723,1.657724729,0.300227693,1,0,-1
2019/6/28 17:35,0,-0.166666667,0.166666667,-2.167672878,0,3.034138299,-3.034138299,1.778781184,0.300227693,1,0,-1
2019/6/29 17:35,0,-0.166666667,0.166666667,-2.122981042,0,3.202219006,-3.202219006,1.778781184,0.300227693,1,0,-1
2019/6/30 17:35,0,-0.166666667,0.166666667,-2.063772555,0,3.293813519,-3.293813519,3.16227766,0.375193122,1,0,-1
2019/7/1 17:35,0,-0.166666667,0.166666667,-1.993865363,0,3.27299404,-3.27299404,0,0.166901767,1,0,-1
2019/7/2 17:35,0,-0.166666667,0.166666667,-1.916372659,0,3.00514088,-3.00514088,0,0.166901767,1,0,-1
2019/7/3 17:35,0,-0.166666667,0.166666667,-1.833819998,0,1.824480246,-1.824480246,0,0.166901767,1,0,-1
2019/7/4 17:35,0,-0.166666667,-0.333333333,-1.748243753,0,2.897389099,-2.897389099,0,0.25020351,1,0,-1
2019/7/5 17:35,0,-0.166666667,-0.333333333,-1.661273832,0,1.759405311,-1.759405311,0,0.25020351,1,0,-1
2019/7/6 17:35,0,-0.166666667,-0.333333333,-1.574203109,0,0,0,0,0.25020351,1,-1,-1
2019/7/7 17:35,0,-0.166666667,-0.333333333,-1.48804567,0,0,0,0,0.25020351,1,-1,-1
2019/7/8 17:35,-1,2.333333333,-0.333333333,-1.603015817,-0.5,-0.906186495,1.406186495,-3.16227766,0.200130225,1,1,-1
2019/7/9 17:35,1,0.333333333,-0.333333333,-1.475393956,-0.25,-0.677764075,0.927764075,-3.16227766,0.500162866,0,1,-1
2019/7/10 17:35,0,0.666666667,-0.666666667,-1.358591713,0,-0.477100776,0.477100776,-3.16227766,0.333550536,1,1,-1
2019/7/11 17:35,0,0.666666667,-0.666666667,-1.251597458,0.25,-0.307168493,0.057168493,-3.16227766,0.333550536,1,1,-1
2019/7/12 17:35,0,0.666666667,-0.666666667,-1.153506831,0.5,-0.160319939,-0.339680061,-3.16227766,0.50016292,0,0,-1
2019/7/13 17:35,0,0.666666667,-0.666666667,-1.063509823,0,-0.028957502,0.028957502,-3.16227766,0.50016292,0,0,-1
2019/7/14 17:35,0,0.666666667,-0.666666667,-0.980879576,0,0.09254739,-0.09254739,-3.16227766,0.50016292,0,0,-1
2019/7/15 17:35,0,0.666666667,-0.666666667,-0.904962664,0,0.208015137,-0.208015137,-3.16227766,0.50016292,0,0,-1
2019/7/16 17:35,0,0.666666667,-0.666666667,-0.835170638,0,0.319922153,-0.319922153,-3.16227766,0.50016292,0,0,-1
2019/7/17 17:35,0,0.666666667,-0.666666667,-0.770972661,0,0.429793127,-0.429793127,-3.16227766,0.50016292,0,0,-1
2019/7/18 17:35,0,0.666666667,-0.666666667,-0.711889087,0,0.538482762,-0.538482762,0,0.50016292,0,0,-1
2019/7/19 17:35,0,0.666666667,0.333333333,-0.657485842,0,0.646372788,-0.646372788,0,0.50016292,0,0,-1
2019/7/20 17:35,0,0.666666667,1.333333333,-0.6073695,0,0.753512415,-0.753512415,0,0.50016292,0,1,-1
2019/7/21 17:35,0,0.666666667,1.333333333,-0.561182971,0,0.85972208,-0.85972208,0,0.50016292,0,1,-1
2019/7/22 17:35,0,0.666666667,1.333333333,-0.518601696,0,0.964672867,-0.964672867,0,0.50016292,0,1,-1
2019/7/23 17:35,1,-4,1,-0.080469909,1,2.085912212,-3.085912212,3.16227766,0.750040737,-1,-1,-1
2019/7/24 17:35,0,-4,0,0.263712773,1.5,3.268367679,-4.768367679,1.778781184,0.750040737,-1,-1,-1
2019/7/25 17:35,-1,0.666666667,-0.666666667,0.131505896,0.5,2.627426726,-3.127426726,1.778781184,0.500271285,0,1,-1
2019/7/26 17:35,0,1,-1,0.026426367,-0.5,2.342084735,-1.842084735,1.778781184,0.500271285,0,1,-1
2019/7/27 17:35,0,1.333333333,-1.333333333,-0.056202054,-1.5,2.219159297,-0.719159297,1.778781184,0.500271285,0,1,-1
2019/7/28 17:35,0,1.666666667,-1.666666667,-0.120298942,-1,2.191957265,-1.191957265,1.778781184,0.60036459,-1,1,-1
2019/7/29 17:35,0,1.666666667,-1.666666667,-0.169146374,0,2.233859172,-2.233859172,1.778781184,0.500325521,0,1,-1
2019/7/30 17:35,0,1.666666667,-1.666666667,-0.205489559,0,2.335228939,-2.335228939,1.778781184,0.500325521,0,1,-1
2019/7/31 17:35,0,1.666666667,-1.666666667,-0.231621804,0,2.495924296,-2.495924296,1.778781184,0.500325521,0,1,-1
2019/8/1 17:35,0,1.666666667,-1.666666667,-0.24945622,0,2.723142472,-2.723142472,1.778781184,0.500325521,0,1,-1
2019/8/2 17:35,0,1.666666667,-0.666666667,-0.260586247,0,3.031975145,-3.031975145,3.16227766,0.500325521,0,1,-1
2019/8/3 17:35,0,1.666666667,0.333333333,-0.26633671,0,3.448429488,-3.448429488,0,0.500325521,0,1,-1
2019/8/4 17:35,0,1.5,0.5,-0.267806882,0,4.0162667,-4.0162667,0,0.500325521,0,1,-1
2019/8/5 17:35,0,1.166666667,1.833333333,-0.265906796,0,4.811731335,-4.811731335,0,0.500325521,0,1,-1
2019/8/6 17:35,1,-4,3,0.137472551,1,7.574603296,-8.574603296,3.16227766,0.666955956,-1,-1,-1
2019/8/7 17:35,0,-4.333333333,3.333333333,0.451943862,1.5,7.444759024,-8.944759024,1.778781184,0.666955956,-1,-1,-1
2019/8/8 17:35,-1,0.333333333,2.666666667,0.294313763,0.5,4.931496273,-5.431496273,1.778781184,0.500325521,0,0,-1
2019/8/9 17:35,1,-5,3,0.566320793,0.5,5.859105955,-6.359105955,1.035098339,0.600312459,-1,-1,-1
2019/8/10 17:35,0,-5.333333333,2.333333333,0.772977916,0,5.530032752,-5.530032752,0.484122918,0.600312459,-1,-1,-1
2019/8/11 17:35,0,-5.666666667,1.666666667,0.926079902,0.5,4.996814142,-5.496814142,0,0.600312459,-1,-1,-1
2019/8/12 17:35,-1,-1,1,0.636617585,0,4.093451286,-4.093451286,0,0.400312541,0,0,-1
2019/8/13 17:35,0,-1,1,0.402575968,-1.5,3.786726092,-2.286726092,0,0.400312541,0,0,-1
2019/8/14 17:35,0,-1.333333333,0.833333333,0.214622268,-1.5,3.726982274,-2.226982274,0,0.500325521,0,0,-1
2019/8/15 17:35,0,-1,-0.5,0.064919258,-1,3.783021291,-2.783021291,0,0.500325521,0,0,-1
2019/8/16 17:35,0,-0.666666667,-1.333333333,-0.053109245,0,3.881333351,-3.881333351,0.484122918,0.500325521,0,0,-1
2019/8/17 17:35,0,-0.333333333,-1.666666667,-0.144976486,0,3.971813676,-3.971813676,1.035098339,0.500325521,0,0,-1
2019/8/18 17:35,-1,2.5,-2,-0.41473029,-0.5,4.478925084,-3.978925084,0.661300071,0.444701627,0,1,-1
2019/8/19 17:35,-1,5.5,-3,-0.820779792,-1.25,5.166708957,-3.916708957,0.252523207,0.400182205,0,1,-1
2019/8/20 17:35,1,3.666666667,-2.666666667,-0.930125928,-1,4.739837261,-3.739837261,0.484122918,0.454798364,0,1,-1
2019/8/21 17:35,1,1.333333333,-2.333333333,-0.805766052,0,4.073336385,-4.073336385,-1.657724729,0.500271291,0,0,-1
2019/8/22 17:35,0,1.333333333,-2.333333333,-0.699150582,1,3.510248631,-4.510248631,-1.657724729,0.500271291,0,0,-1
2019/8/23 17:35,-1,6.666666667,-2.666666667,-1.006512814,0.25,3.862672211,-4.112672211,-1.000564416,0.428790706,0,1,-1
2019/8/24 17:35,1,2,-3,-0.836993049,0,3.254309997,-3.254309997,-1.000564416,0.500284963,0,0,-1
2019/8/25 17:35,0,2.333333333,-2.333333333,-0.694640036,0,2.663479199,-2.663479199,-1.000564416,0.500284963,0,0,-1
2019/8/26 17:35,0,2.666666667,-1.666666667,-0.575193772,0.5,1.762056874,-2.262056874,-1.000564416,0.428897166,0,1,-1
2019/8/27 17:35,0,3,-1,-0.475055602,1,2.06052674,-3.06052674,-1.000564416,0.428897166,0,1,-1
2019/8/28 17:35,-1,8.666666667,-0.666666667,-0.79004643,-1,2.817304423,-1.817304423,-0.741768834,0.428817453,0,1,-1
2019/8/29 17:35,1,-0.333333333,0.333333333,-0.230109941,0.5,4.333593029,-4.833593029,0.192445147,0.500366536,0,0,-1
2019/8/30 17:35,0,0,0,0.211209075,1.5,6.051033648,-7.551033648,0,0.500366536,0,0,-1
2019/8/31 17:35,0,0.333333333,-1.333333333,0.554564895,2,6.044904549,-8.044904549,-0.165950431,0.500366536,0,0,-1
2019/9/1 17:35,0,0.333333333,-2.333333333,0.817256038,2,5.38646865,-7.38646865,-0.407485087,0.57170128,0,0,-1
2019/9/2 17:35,0,0.333333333,-2.333333333,1.013754727,0,4.739259974,-4.739259974,-0.780105755,0.57170128,0,0,-1
2019/9/3 17:35,0,0.666666667,-3.666666667,1.156153932,0,4.046829832,-4.046829832,-1.178511302,0.57170128,0,0,-1
2019/9/4 17:35,-1,6.666666667,-4.666666667,0.855684318,-1,3.351877895,-2.351877895,-1.178511302,0.500366536,0,1,-1
2019/9/5 17:35,0,9.5,-6.5,0.610522263,-1.5,3.177532867,-1.677532867,-1.178511302,0.500366536,0,1,-1
2019/9/6 17:35,1,6.833333333,-7.833333333,0.81034661,-0.5,3.350270999,-2.850270999,-1.657724729,0.555857215,0,1,-1
2019/9/7 17:35,-1,9.166666667,-4.166666667,0.55880903,-0.5,2.698099615,-2.198099615,-1.035098339,0.526685741,0,1,-1
2019/9/8 17:35,1,3.333333333,-1.333333333,0.754227631,1,2.947543498,-3.947543498,-1.035098339,0.600351754,-1,0,-1
2019/9/9 17:35,0,1.666666667,1.333333333,0.898738186,1,3.151098245,-4.151098245,-1.035098339,0.579293823,0,0,-1
2019/9/10 17:35,0,0.833333333,3.166666667,1.001716676,0.5,3.301392297,-3.801392297,-1.035098339,0.555909429,0,0,-1
2019/9/11 17:35,1,-4.5,3.5,1.469842654,2,4.090040278,-6.090040278,0.131761569,0.600260654,-1,-1,-1
2019/9/12 17:35,0,-5.166666667,3.166666667,1.819857677,1.5,3.184555929,-4.684555929,0.165950431,0.666956207,-1,-1,-1
2019/9/13 17:35,0,-5.666666667,3.666666667,2.073346852,1.5,4.927688436,-6.427688436,0,0.625264675,-1,-1,-1
2019/9/14 17:35,0,-6,6,2.248321599,1,5.389222752,-6.389222752,-0.407485087,0.625264675,-1,-1,-1
2019/9/15 17:35,-1,-0.333333333,11.83333333,1.960927777,-1,4.937557476,-3.937557476,-0.433637384,0.555941401,0,0,-1
2019/9/16 17:35,0,0,17.5,1.713414923,-1.5,4.807811945,-3.307811945,-0.433637384,0.555941401,0,0,-1
2019/9/17 17:35,1,-4.666666667,9.166666667,1.898828898,-0.5,5.057565242,-4.557565242,0,0.667052442,-1,-1,-1
2019/9/18 17:35,1,-15,5,2.82017798,2.5,6.439183131,-8.939183131,1.546409902,0.666763194,-1,-1,-1
2019/9/19 17:35,1,-38.5,-2,5.304765688,9,8.245089556,-17.24508956,2.406579727,0.777564424,-1,-1,-1
2019/9/20 17:35,-1,-33.5,-9.5,6.59263622,9.25,6.61251963,-15.86251963,1.478313535,0.700388221,-1,-1,-1
2019/9/21 17:35,-1,34.83333333,-14.83333333,1.942476253,-7.5,6.991468891,0.508531109,-0.864083184,0.36324125,1,1,-1
2019/9/22 17:35,1,15.33333333,-10.83333333,0.071923843,-14.25,7.438212688,6.811787312,-0.505986306,0.449920056,0,1,-1
2019/9/23 17:35,-1,24.33333333,-9.333333333,-1.992718915,-17.25,7.408842865,9.841157135,-0.174314792,0.430500976,0,1,-1
2019/9/24 17:35,1,13.83333333,-6.333333333,-2.590456473,-7,6.322647911,0.677352089,0.079992305,0.481657506,0,1,-1
2019/9/25 17:35,1,7.5,-2,-2.430957905,7.5,5.439743861,-12.93974386,0.15651128,0.502221038,0,1,-1
2019/9/26 17:35,0,8.166666667,-0.666666667,-2.278291415,4.5,4.909770922,-9.409770922,0.233076127,0.488725374,0,1,-1
2019/9/27 17:35,1,6.333333333,0.666666667,-1.933287283,5.25,4.539750647,-9.789750647,0.350319821,0.509165478,0,1,-1
2019/9/28 17:35,1,4.333333333,0.666666667,-1.441522937,2.75,4.302961065,-7.052961065,0.568626649,0.502322097,0,0,-1
2019/9/29 17:35,1,-10.33333333,0.333333333,0.156771328,4.5,4.225758737,-8.725758737,0.197955125,0.540671787,0,-1,-1
2019/9/30 17:35,-1,-1,-2,0.609488813,3.75,4.292222659,-8.042222659,-0.660176889,0.514351525,0,0,-1
2019/10/1 17:35,0,-1,-2,0.957236258,2,4.358361546,-6.358361546,-0.260327572,0.502187297,0,0,-1
2019/10/2 17:35,-1,4,-2,0.819918886,-1,4.370826168,-3.370826168,-0.681965698,0.489931732,0,0,-1
2019/10/3 17:35,0,4.166666667,-1.166666667,0.702990246,-3.5,4.255027985,-0.755027985,0.489927563,0.489931732,0,0,-1
2019/10/4 17:35,0,4.5,-0.5,0.603368203,-1.5,3.074838114,-1.574838114,1.442026651,0.489931732,0,0,-1
2019/10/5 17:35,1,-0.166666667,0.166666667,0.917301152,0,0.488005699,-0.488005699,1.277323414,0.514351525,0,0,-1
2019/10/6 17:35,0,-0.5,0.5,1.152806442,1.5,3.892474343,-5.392474343,1.45642734,0.514351525,0,0,-1
2019/10/7 17:35,0,-0.833333333,0.833333333,1.324181737,1.5,4.139081783,-5.639081783,1.546409902,0.502187297,0,0,-1
2019/10/8 17:35,0,-1.166666667,1.166666667,1.443359741,1,3.035515352,-4.035515352,1.464842357,0.475970255,0,0,-1
2019/10/9 17:35,0,-1.5,1.5,1.520284277,0,2.341745224,-2.341745224,-1.035098339,0.40573538,0,-1,-1
2019/10/10 17:35,0,-1.833333333,1.833333333,1.563227611,0,2.108997856,-2.108997856,-1.035098339,0.424594626,0,-1,-1
2019/10/11 17:35,0,-2.166666667,2.166666667,1.579058114,0,1.589053573,-1.589053573,-1.035098339,0.75105471,-1,-1,-1
2019/10/12 17:35,0,-2.5,2.5,1.573465965,0,0.835638861,-0.835638861,-1.778781184,0.667324265,-1,-1,-1
2019/10/13 17:35,0,-2.833333333,2.333333333,1.551153416,0,-1.237715942,1.237715942,-3.16227766,0.751029585,-1,-1,-1
2019/10/14 17:35,0,-3.166666667,2.666666667,1.515995112,0,3.511886448,-3.511886448,0,0.685059739,-1,-1,-1
2019/10/15 17:35,0,-3.5,3,1.471173135,0,4.620486133,-4.620486133,0,0.625755671,-1,-1,-1
2019/10/16 17:35,0,-3.833333333,2.333333333,1.419290695,0,5.083063472,-5.083063472,0,0.625755671,-1,-1,-1
2019/10/17 17:35,-1,-1.333333333,1.333333333,1.163037608,-0.5,4.62255277,-4.12255277,-3.16227766,0.563202513,0,0,-1
2019/10/18 17:35,1,-3.666666667,0.666666667,1.148445729,-0.25,3.593207897,-3.343207897,-3.16227766,0.563166945,0,-1,-1
2019/10/19 17:35,0,-3.666666667,-0.333333333,1.123925644,0,0.807676224,-0.807676224,-3.16227766,0.300539153,1,-1,-1
2019/10/20 17:35,-1,1.333333333,-1.333333333,0.693046084,-0.75,4.304005965,-3.554005965,-2.276596265,0.375254011,1,0,-1
2019/10/21 17:35,0,1.666666667,-1.666666667,0.347564421,-1,4.510676765,-3.510676765,-1.357727089,0.375254011,1,0,-1
2019/10/22 17:35,0,2,-2,0.072927057,-1.5,4.002866396,-2.502866396,-0.741768834,0.500270909,0,1,-1
2019/10/23 17:35,0,2.333333333,-2.333333333,-0.143075744,-1,3.571214679,-2.571214679,-0.237276944,0.500270909,0,1,-1
2019/10/24 17:35,0,2.666666667,-2.666666667,-0.310678216,0,3.25395128,-3.25395128,0.237276944,0.500270909,0,1,-1
2019/10/25 17:35,0,3,-3,-0.438450201,0,3.017579219,-3.017579219,0.741768834,0.250121892,1,1,-1
2019/10/26 17:35,0,3.333333333,-3.333333333,-0.533559874,0,2.833065751,-2.833065751,1.357727089,0.250121892,1,1,-1
2019/10/27 17:35,0,3.666666667,-2.666666667,-0.601995545,0,2.679075962,-2.679075962,1.778781184,0.250121892,1,1,-1
2019/10/28 17:35,0,4,-2,-0.648752887,0,2.538158317,-2.538158317,3.16227766,0.250121892,1,1,-1
2019/10/29 17:35,0,4.333333333,-1.333333333,-0.677992938,0,2.392360458,-2.392360458,0,0.250121892,1,1,-1
2019/10/30 17:35,0,4.666666667,-0.666666667,-0.693175394,0,2.216888677,-2.216888677,0,0.250121892,1,1,-1
2019/10/31 17:35,1,0,0,-0.298310647,1,1.805820492,-2.805820492,3.16227766,0.500270909,0,0,-1
2019/11/1 17:35,0,0,0,0.014455871,1.5,2.023916287,-3.523916287,1.778781184,0.500270909,0,0,-1
2019/11/2 17:35,0,0,0,0.259336125,1.5,1.928447261,-3.428447261,1.035098339,0.500270909,0,0,-1
2019/11/3 17:35,0,-0.166666667,0.166666667,0.448238476,1,1.910450221,-2.910450221,0.484122918,0.500270909,0,0,-1
2019/11/4 17:35,0,-0.333333333,0.333333333,0.591130763,0,3.49795305,-3.49795305,0,0.500270909,0,0,-1
2019/11/5 17:35,0,-0.666666667,0.666666667,0.696346876,0,4.123509809,-4.123509809,-0.484122918,0.500270909,0,0,-1
2019/11/6 17:35,0,-1,1,0.770845576,0,4.07714679,-4.07714679,-1.035098339,0.600260044,-1,0,-1
2019/11/7 17:35,0,-1.333333333,1.333333333,0.820428939,0,3.829051653,-3.829051653,-1.778781184,0.500325098,0,0,-1
