0,1,2,3,4,5,6,7,8,9,10,11,12
-97.33333333,60.33333333,53.05308272,1.164584848,0.733333333,13.5,7.528109404,-21.0281094,0.280140715,0.677416751,-1,-1,-1
-87.5,63,53.48018472,1.087482435,0.733333333,-0.25,7.232764344,-6.982764344,-0.190554415,0.650144995,-1,-1,-1
-77.16666667,56.16666667,51.60990641,1.012412718,0.6,-4,6.838123981,-2.838123981,-0.600159818,0.628281543,-1,-1,-1
-97.16666667,62.66666667,46.50445385,0.919758141,0.2,-12.75,6.590133275,6.159866725,-1.295885742,0.563734244,0,-1,-1
-81.33333333,70.83333333,42.28390883,0.873494129,0.066666667,-9.25,6.041005339,3.208994661,0.010062914,0.507612676,0,-1,-1
-115,30.5,24.4922687,0.825930666,0.333333333,6.75,2.383052529,-9.133052529,0.197739304,0.595558154,0,-1,-1
-90.66666667,2.666666667,19.47601858,0.737485354,0.066666667,-6,2.448797408,3.551202592,-0.207001195,0.513511609,0,0,-1
-15.33333333,-11.66666667,2.354321141,0.140991771,0.066666667,-32,2.931667572,29.06833243,-1.005297188,0.450179537,0,0,-1
3.333333333,-59.83333333,-18.68940711,1.39011384,0.933333333,14.75,2.54455675,-17.29455675,-0.369153145,0.375642475,1,0,-1
59.5,-74.5,-21.50327482,1.180458599,0.866666667,22.75,2.536335712,-25.28633571,-0.021629125,0.345480736,1,1,-1
-207.8333333,37.33333333,24.96315995,1.024471679,0.533333333,0,2.430313879,-2.430313879,0,0.661160517,-1,-1,-1
-28.33333333,-1.666666667,-15.28618079,-2.132233414,0.066666667,-60,3.292571263,56.70742874,-1.049153796,0.49760834,0,0,-1
-37.33333333,21.33333333,-37.16664136,0.864229159,0.266666667,10.5,0.344003948,-10.84400395,1.778781184,0.188459456,1,-1,-1
-22,-26,-28.61336732,0.893025471,0.266666667,0,1.066996866,-1.066996866,0.536572409,0.176897747,1,-1,-1
-14.83333333,27.33333333,15.34729677,1.521695136,0.8,7.5,3.017821019,-10.51782102,-0.560062222,0.87559934,-1,0,-1
-95.66666667,58.66666667,28.34867568,1.405314599,0.733333333,18,3.523498266,-21.52349827,1.486727155,0.859125854,-1,-1,-1
-74.66666667,44.16666667,30.71825887,1.188472026,0.4,9.25,3.228189714,-12.47818971,0.45718568,0.746695554,-1,-1,-1
-67.16666667,0.666666667,26.64864535,0.92883496,0.2,-5,2.898874281,2.101125719,0.491806785,0.665730683,-1,-1,-1
63.16666667,-82.16666667,-2.008702157,-2.943123119,0.066666667,10.75,3.211354509,-13.96135451,0.75993684,0.497648514,0,1,-1
92.33333333,-95.33333333,-2.947599575,2.313826155,1,7.75,3.035699644,-10.78569964,1.284071703,0.475804445,0,1,-1
-55,10,46.8118418,1.635993885,0.533333333,30,5.131528696,-35.1315287,0.386244765,0.693897256,-1,0,-1
-16.33333333,3.833333333,51.54739381,1.090687858,0.333333333,-14.5,3.831269876,10.66873012,-0.90687459,0.774273628,-1,0,-1
-7.166666667,-35.83333333,45.45191413,0.988543966,0.333333333,8,1.634744804,-9.634744804,-0.275972503,0.792973442,-1,0,-1
41.33333333,-49.33333333,36.78183326,0.853886811,0.066666667,-13.5,1.439723428,12.06027657,0.167428047,0.695735292,-1,1,-1
-100.3333333,34.33333333,37.60847901,1.369789983,1,42.75,1.001769959,-43.75176996,1.421195968,0.586596643,0,-1,-1
-38.16666667,28.16666667,35.3540301,1.09810707,0.8,5.25,1.641497576,-6.891497576,0.955119064,0.547885338,0,-1,-1
-70.83333333,29.83333333,24.14515396,0.879698228,0.533333333,-2.25,5.525853312,-3.275853312,1.423428345,0.537308828,0,-1,-1
-50.83333333,38.83333333,11.95226627,0.622055903,0.066666667,-13.5,4.039714749,9.460285251,-0.375550325,0.468073101,0,0,-1
-74.16666667,41.16666667,1.009796335,0.201426723,0.066666667,1.75,2.028343002,-3.778343002,0.513804711,0.519350417,0,-1,-1
-72.66666667,19.16666667,-9.808707941,1.310151081,0.8,4.75,2.072524296,-6.822524296,0.356931585,0.278957002,1,-1,-1
-17,0.5,-18.08085678,1.506536597,0.8,-15,2.429600742,12.57039926,-0.556510878,0.296621995,1,0,-1
5.5,-27.5,-28.33928854,0.997569389,0.2,1,3.242001152,-4.242001152,2.447352777,0.270117832,1,0,-1
15.66666667,-45.66666667,-17.09664174,0.663756185,0.066666667,18.5,4.10407932,-22.60407932,0.591971188,0.483481584,0,0,-1
69.16666667,-52.16666667,-14.16553936,0.86781772,0.333333333,-14.5,2.459069275,12.04093072,0.250160284,0.383286105,1,1,-1
25.5,-1,-9.060725358,0.678624972,0.2,10.25,2.332075909,-12.58207591,0.456951048,0.558618413,0,0,-1
-63.33333333,32.83333333,11.57502891,-102.2946155,0.066666667,21,3.119742326,-24.11974233,0.702182411,0.646701716,-1,-1,-1
-53.33333333,29.33333333,15.76708446,3.249331892,1,20.75,3.069203044,-23.81920304,0.24778557,0.622885099,-1,-1,-1
-41,27.5,18.10793891,1.355359967,0.866666667,-2,2.74185737,-0.74185737,-0.677649015,0.596711974,0,-1,-1
-56.5,32.5,16.94264207,0.989860464,0.666666667,-1.25,2.872639374,-1.622639374,-0.813395934,0.627970322,-1,-1,-1
-101.6666667,68.66666667,10.05920305,0.759065805,0.4,-6,1.39092217,4.60907783,0.770473707,0.532493828,0,-1,-1
-224.5,172.5,-3.992772443,1.090738541,0.8,8.25,2.554041657,-10.80404166,0.226227385,0.533211108,0,-1,-1
-243.5,72,-10.51692441,1.494441798,0.8,-12,2.633017276,9.366982724,0.570626356,0.226353523,1,-1,-1
-188.6666667,44.66666667,-18.00833186,1.864981018,0.866666667,-25,3.227998415,21.77200158,-1.964889137,0.178007847,1,-1,-1
-73.33333333,30.33333333,-82.86494034,1.011677886,0.066666667,0,3.669146182,-3.669146182,3.144039786,0.090208926,1,0,-1
-52.5,14,-84.72153464,0.997543619,0.066666667,-9.75,3.207977982,6.542022018,-1.83608066,0.166242137,1,0,-1
-9,8,-86.07333719,1.007487814,0.133333333,-11.5,2.967018591,8.532981409,-1.154885951,0.151020425,1,0,-1
199.8333333,-216.8333333,-78.20111076,0.935539814,0.066666667,6.5,4.473590198,-10.9735902,0.208222903,0.200527646,1,1,-1
658.8333333,-478.3333333,-58.06592153,0.88434046,0.066666667,0,-0.613397428,0.613397428,-1.678929675,0.391167039,1,1,-1
71.33333333,-38.33333333,170.256461,1.759388134,0.866666667,84,4.358137516,-88.35813752,0.132704229,0.879289442,-1,0,-1
40,-84,240.3711536,1.152339454,0.6,29.25,3.502480179,-32.75248018,-1.345654496,0.898875294,-1,0,-1
-70,26.5,199.3774219,0.993856581,0.666666667,34.5,-5.187505114,-29.31249489,0.427901417,0.800770203,-1,-1,-1
-57,2.5,185.3120742,0.943274687,0.2,-6.75,-5.028434444,11.77843444,-0.431270655,0.819532877,-1,-1,-1
-40.83333333,-5.666666667,176.3280431,0.922860199,0.066666667,-9.5,-4.247479161,13.74747916,-0.91649785,0.743024612,-1,-1,-1
-0.333333333,-8.666666667,69.58648324,0.877125163,0.8,4.25,0.139406627,-4.389406627,3.040194566,0.639331815,-1,0,-1
-16.16666667,-17.83333333,59.92720301,0.909646592,1,8,-0.384925629,-7.615074371,1.121284553,0.426293956,0,-1,-1
-61.16666667,9.166666667,41.86913374,0.974410408,0.8,-2,-0.966265551,2.966265551,-0.681220518,0.624379496,-1,-1,-1
3.5,-37.5,14.75459324,0.94616237,0.666666667,9.75,1.686843042,-11.43684304,1.344603267,0.534945761,0,0,-1
27.16666667,-45.66666667,10.9255607,0.802056979,0.466666667,-5.5,1.50432979,3.99567021,0.59131958,0.4555289,0,1,-1
-15.33333333,-35.16666667,15.7644704,0.937585563,0.2,0,3.332295811,-3.332295811,0,0.590781497,0,-1,-1
49.16666667,-48.16666667,7.46160048,0.548408222,0.066666667,-15,3.11781513,11.88218487,-1.811275224,0.518745885,0,1,-1
-49.83333333,19.33333333,26.3152931,1.026149127,0.133333333,0,3.51012858,-3.51012858,-1.778781184,0.816630851,-1,-1,-1
-23.33333333,2.333333333,18.94440033,0.818446529,0.066666667,-8.5,3.314143117,5.185856883,-1.356623089,0.76007886,-1,0,-1
-76.33333333,33.33333333,10.01495325,3.01056337,0.866666667,18,3.450440621,-21.45044062,1.076368674,0.52685914,0,-1,-1
-34.16666667,-16.83333333,4.305026318,0.751258775,0.466666667,3,4.140631924,-7.140631924,0.986381236,0.539489716,0,-1,-1
-61.33333333,23.33333333,4.463728564,-16.19047588,0.066666667,11.5,4.065738489,-15.56573849,1.176010207,0.568654945,0,-1,-1
-33,20,3.200207635,2.945111171,0.933333333,2.25,3.517543345,-5.767543345,1.181089415,0.450376597,0,-1,-1
-64.33333333,24.33333333,-5.214972071,1.166931457,0.666666667,0,4.059923991,-4.059923991,2.697478197,0.578377437,0,-1,-1
-71.66666667,60.16666667,-15.77075357,1.144537237,0.333333333,4.5,3.862121036,-8.362121036,-0.196298368,0.373958181,1,-1,-1
-84,35,-15.32339339,0.960312592,0.2,1.75,3.344508069,-5.094508069,1.022069921,0.404539474,0,-1,-1
-62.66666667,23.66666667,-16.90588396,1.050974257,0.266666667,-5.25,3.690692419,1.559307581,1.326952313,0.296381398,1,-1,-1
-8.666666667,-39.33333333,-31.94528293,1.046082647,0.2,-1,4.632449916,-3.632449916,1.192891351,0.253161603,1,0,-1
31.83333333,-38.83333333,-34.84077933,1.09202356,0.333333333,-8.5,5.09599437,3.40400563,0.998146317,0.213099926,1,1,-1
-46.66666667,9.166666667,-12.19515659,0.64633842,0.066666667,5,3.062178339,-8.062178339,-1.23935646,0.435509044,0,-1,-1
-23.66666667,1.666666667,-10.98904846,0.78839284,0.466666667,-3.75,2.345376106,1.404623894,0.078258892,0.505176875,0,-1,-1
45.83333333,-56.33333333,-13.87790204,0.999671351,0.666666667,-0.5,-0.672364702,1.172364702,0.803884232,0.475147091,0,1,-1
65.16666667,-95.16666667,-8.869555234,0.604584708,0.066666667,21.5,8.060478031,-29.56047803,0.465367537,0.546848317,0,0,-1
110.8333333,-88.33333333,-6.055729271,0.573372985,0.133333333,7,5.065083875,-12.06508388,0.099646269,0.46235895,0,1,-1
-276.8333333,34.83333333,30.94753699,0.904689936,0.066666667,0,0,0,0,0.973276968,-1,-1,-1
-32.5,6.5,-56.72034263,1.123209613,0.733333333,2.5,3.227371249,-5.727371249,1.524827283,0.222035571,1,0,-1
-2.333333333,-26.16666667,-61.76938502,1.014887005,0.466666667,-3.25,2.68582488,0.56417512,-0.840165411,0.234092093,1,0,-1
20,-30,-62.41608425,1.00667108,0.4,-0.25,2.408362595,-2.158362595,-0.533322494,0.224653235,1,0,-1
-85.16666667,39.16666667,-27.02915021,0.739819628,0.066666667,9,1.888051508,-10.88805151,-0.604614806,0.547910963,0,-1,-1
-59.16666667,31.16666667,-26.76871318,0.942816334,0.666666667,-12.75,1.206242838,11.54375716,-0.260235334,0.45480839,0,-1,-1
-42.83333333,14.33333333,-28.83282818,1.025188105,0.933333333,-8.75,-0.000455849,8.750455849,0.345080106,0.454602794,0,0,-1
-25.66666667,3.666666667,-30.784013,1.048876088,0.933333333,-5,-1.214487466,6.214487466,0.873623507,0.416695782,0,0,-1
64.5,-83.5,-24.95588626,0.898389578,0.066666667,0,0.179036396,-0.179036396,0,0.057182044,1,1,-1
0,-14.5,15.11990982,12.60116324,1,16.25,3.766913926,-20.01691393,-0.137300435,0.718591628,-1,0,-1
-17,2.5,24.73527627,1.204921065,0.733333333,11.75,2.894860976,-14.64486098,0.77654048,0.712752454,-1,0,-1
7,-30,27.71883398,1.041261649,0.266666667,5.75,0.614869781,-6.364869781,-0.041397844,0.656721292,-1,0,-1
20.83333333,-15.83333333,19.23433249,0.848801801,0.133333333,-3,4.334142747,-1.334142747,-0.376961352,0.626146133,-1,0,-1
-47,16,25.23035402,1.281912532,1,23.75,2.421050644,-26.17105064,0.902160094,0.608118231,-1,-1,-1
-19.33333333,19.33333333,25.92304801,1.211685181,0.933333333,15.5,2.714174003,-18.214174,0.583073735,0.600869935,-1,-1,-1
-27.5,14,25.27835196,1.038279591,0.466666667,-1.75,3.320569198,-1.570569198,-0.155616963,0.583668168,0,-1,-1
-55.66666667,-0.833333333,26.23333877,1.046703049,0.666666667,7.25,5.339793804,-12.5897938,-0.43807118,0.599790823,0,-1,-1
-11,-11,24.28362988,0.981753961,0.533333333,4.75,6.555321299,-11.3053213,-0.517345714,0.508156051,0,-1,-1
18.83333333,-17.33333333,11.97419959,0.692519706,0.133333333,-4,4.662852309,-0.662852309,0.875528841,0.503518343,0,1,-1
-46.83333333,28.83333333,22.92541025,1.455088726,1,22.25,7.686848052,-29.93684805,1.319358273,0.676390749,-1,-1,-1
-39,32,25.12753697,1.199697268,0.733333333,5.5,5.532112219,-11.03211222,0.361556686,0.71470505,-1,-1,-1
-48,18.5,24.82395126,1.012762798,0.333333333,1.5,4.723794108,-6.223794108,-0.646564564,0.736151761,-1,-1,-1
-3,-1.5,14.02799536,0.703355247,0.066666667,-12.5,3.979856069,8.520143931,-0.326244579,0.530068275,0,0,-1
-7.166666667,-9.833333333,4.657435392,0.570182377,0.266666667,3,2.992798746,-5.992798746,0.500969849,0.544546879,0,0,-1
-22.5,-21,4.447359131,8.881438129,1,14,1.005058392,-15.00505839,0.502797582,0.451967289,0,-1,-1
46.5,-45.5,-1.400296755,6.99077811,0.933333333,2.5,2.195803788,-4.695803788,0.913664849,0.424446948,0,1,-1
-101.8333333,41.33333333,40.11200421,1.282877044,0.466666667,28.5,4.344175067,-32.84417507,2.970917612,0.914284095,-1,-1,-1
-49.33333333,15.33333333,44.8961203,1.120971853,0.266666667,8.5,3.976330577,-12.47633058,1.149306181,0.769682206,-1,-1,-1
-13,-14,40.35780065,0.941330653,0.066666667,-7.75,3.845619297,3.904380703,0.836722665,0.68260946,-1,-1,-1
10.5,-16.5,32.48451581,0.824535349,0.066666667,-14,4.400105154,9.599894846,0.972386952,0.641219739,-1,1,-1
17.5,-39.5,20.9061763,0.927537565,0.466666667,14,2.665805821,-16.66580582,-0.05955373,0.575063556,0,0,-1
4.833333333,-2.833333333,19.43595634,1.236706935,0.933333333,15.5,-0.87398064,-14.62601936,0.180418445,0.407480394,0,0,-1
-66.66666667,23.16666667,26.44563334,1.262213251,1,21.5,7.219904838,-28.71990484,0.351366378,0.623440327,-1,-1,-1
-43,18.5,27.34690773,1.201075912,0.8,14.5,7.033918465,-21.53391847,0.673498101,0.608061157,-1,-1,-1
-29.33333333,5.333333333,20.11304609,0.856050207,0.2,-5.75,5.400912523,0.349087477,0.769315545,0.580700778,0,-1,-1
-12.83333333,-5.166666667,5.390674055,0.839724684,0.6,2.25,2.11387196,-4.36387196,1.529882956,0.462843817,0,0,-1
29,-32.5,-1.48567371,1.029143169,0.8,0.5,1.505122534,-2.005122534,0.309926765,0.415762544,0,1,-1
-45.16666667,28.66666667,13.34491761,1.128865686,0.533333333,9.75,3.081171815,-12.83117182,0.013819383,0.666895582,-1,-1,-1
-78.66666667,30.66666667,10.98225665,1.013858291,0.6,5,2.889817364,-7.889817364,0.380057694,0.65263644,-1,-1,-1
-31.5,3.5,4.145903127,0.476189858,0.066666667,-12.75,5.108245184,7.641754816,-1.088293094,0.397575407,1,0,-1
3.666666667,-7.666666667,-6.683371964,-19.35925647,0.066666667,-9,4.373680907,4.626319093,-0.250426619,0.333356914,1,0,-1
39.66666667,-32.16666667,-14.88288258,1.059883134,0.733333333,-4.5,2.868229047,1.631770953,-1.169828498,0.333903309,1,1,-1
-36.5,18.5,13.36076556,1.852581884,0.866666667,9.75,3.448716891,-13.19871689,0.363671405,0.655759533,-1,-1,-1
-43.83333333,26.33333333,2.950028349,6.026028078,0.933333333,10.5,1.179399894,-11.67939989,0.885513469,0.507520688,0,-1,-1
-39.5,17.5,2.010074516,0.894609843,0.6,0.75,1.991487771,-2.741487771,0.410636677,0.419268179,0,-1,-1
-43.5,22,-1.334464506,-1.35211956,0.133333333,-7.75,4.530112286,3.219887714,-0.081341174,0.437800237,0,-1,-1
-80.33333333,60.83333333,-10.69450945,1.053928491,0.333333333,0.25,3.375895985,-3.625895985,1.080391079,0.442074347,0,-1,-1
-89.66666667,43.66666667,-12.69889445,1.131097027,0.6,-5.75,3.483867389,2.266132611,-0.947785185,0.42730396,0,-1,-1
-74.83333333,26.33333333,-16.52093107,1.227249332,0.666666667,-8.5,3.3834765,5.1165235,-0.944855514,0.305414422,1,-1,-1
-35.83333333,17.33333333,-20.96365521,1.351135326,0.733333333,-14.25,4.172529037,10.07747096,-1.477881035,0.231505508,1,0,-1
2.666666667,-23.16666667,-34.79573561,1.100065897,0.2,2.25,4.620224907,-6.870224907,0.423677355,0.236728315,1,0,-1
32.83333333,-38.83333333,-38.84437699,1.066282183,0.133333333,-7.5,4.276635206,3.223364794,1.506058765,0.224683393,1,1,-1
25.66666667,-12.16666667,-37.21561963,0.933833643,0.066666667,6.25,3.632954463,-9.882954463,-0.188695934,0.301817608,1,1,-1
-3.833333333,-23.16666667,-6.45929803,0.468476103,0.066666667,6.5,2.736000841,-9.236000841,-0.547385164,0.548193251,0,0,-1
-41,20,14.08340961,4.79051103,1,24,4.598067006,-28.59806701,0.457045528,0.695346089,-1,-1,-1
-46.33333333,-4.166666667,18.70614321,1.248879247,0.666666667,-2.25,3.955557606,-1.705557606,-0.952557935,0.626961545,-1,-1,-1
4.333333333,-3.833333333,15.28324832,0.951519063,0.4,-10.5,3.532902647,6.967097353,-1.229768262,0.546040382,0,0,-1
-13.16666667,-12.83333333,6.191671357,0.882363831,0.466666667,-1,3.012326531,-2.012326531,-0.754671897,0.602792078,-1,-1,-1
-173.3333333,144.3333333,5.674326647,2.54015748,0.866666667,7.25,3.39297181,-10.64297181,0.326031785,0.596282204,0,-1,-1
-188.3333333,164.3333333,4.344326436,1.014724124,0.6,-4.75,3.463057033,1.286942967,0.584656622,0.468790951,0,-1,-1
-225.5,22.5,-4.556993636,6.959007058,0.933333333,-6,4.435992532,1.564007468,-0.007178451,0.407777451,0,-1,-1
11.33333333,-0.333333333,-62.82824664,1.61899023,0.6,-44.25,5.147551117,39.10244888,-0.478684939,0.242632065,1,0,-1
-33.5,2,-69.83060405,0.996872239,0.266666667,16.25,3.620092481,-19.87009248,1.48984198,0.308809344,1,0,-1
6.333333333,-7.833333333,-66.27633641,0.963358071,0.2,-7.25,3.012904935,4.237095065,0.710341225,0.258818192,1,0,-1
-10,-17,-50.4218158,0.844044746,0.066666667,16.5,0.963325661,-17.46332566,0.33925045,0.331574761,1,0,-1
18,-32.5,-43.27877031,0.838237628,0.066666667,2.75,1.045796415,-3.795796415,-0.124005246,0.328909068,1,0,-1
42.33333333,-38.83333333,-41.33596544,0.866247215,0.266666667,-4,0.628461389,3.371538611,-0.258166686,0.318218909,1,1,-1
33.16666667,-72.66666667,-33.95151842,0.854872831,0.266666667,2.25,0.683796688,-2.933796688,-0.466927761,0.554051433,0,0,-1
56,-85.5,-31.46079481,0.842285706,0.133333333,7.5,0.641636172,-8.141636172,-0.580331204,0.529434254,0,1,-1
87.83333333,-59.33333333,-31.34457779,0.886606847,0.466666667,2.25,0.415476578,-2.665476578,-0.382413915,0.519572966,0,1,-1
-72.5,38,-15.44546089,0.539081058,0.066666667,37.75,1.362822422,-39.11282242,2.464561579,0.667215642,-1,-1,-1
-48.33333333,31.33333333,10.9772017,-22.66762248,0.066666667,-9.5,3.097819495,6.402180505,0.029483222,0.633997673,-1,-1,-1
-47,25,14.40374662,1.153173988,0.8,-1,2.534872489,-1.534872489,-1.830459645,0.562915647,0,-1,-1
-21.83333333,-6.166666667,8.589218253,0.750462359,0.4,-6.25,1.77282139,4.47717861,0.617843879,0.59691796,0,0,-1
-34.66666667,22.66666667,-2.648495291,2.954756116,1,9,3.537366027,-12.53736603,-0.210121047,0.603468069,-1,-1,-1
-51.66666667,8.666666667,-2.716582339,1.071202734,0.666666667,-5,0.658975672,4.341024328,-0.363616,0.408672095,0,-1,-1
-12.66666667,-88.83333333,-9.878894524,1.743585109,0.8,-12,6.309921883,5.690078117,-0.630426158,0.359963355,1,0,-1
86,-92,-18.71055356,2.06821604,0.933333333,-25,8.234037003,16.765963,-1.942432058,0.246078253,1,1,-1
37,-39,-34.59824145,1.078366455,0.466666667,19.5,4.378840701,-23.8788407,-0.423326669,0.498976482,0,0,-1
-20,0,6.269527432,-0.898694308,0.066666667,19.5,4.030817426,-23.53081743,-0.851589912,0.535513349,0,0,-1
-11.16666667,-21.33333333,11.69804013,0.96009483,0.333333333,1.5,-0.051565126,-1.448434874,0,0.732668775,-1,-1,-1
21,-29,9.721986655,0.846441431,0.133333333,-2,2.877014294,-0.877014294,-0.287056295,0.607807472,-1,1,-1
-14,14.5,5.343331027,1.428845174,1,10.75,1.932136651,-12.68213665,1.025145702,0.6290594,-1,-1,-1
-47.83333333,23.83333333,14.43089356,1.406485564,0.733333333,10.25,4.276891847,-14.52689185,-0.022855385,0.587443122,0,-1,-1
-65.33333333,37.33333333,8.121068158,0.834113918,0.4,0.5,4.217502655,-4.717502655,0.37360553,0.531061328,0,-1,-1
-40.33333333,39.33333333,5.430723981,0.642650862,0.2,-4.25,4.046593172,0.203406828,0.096168077,0.50067222,0,0,-1
-65,18,-1.148951327,-12.96080955,0.066666667,5,3.160728054,-8.160728054,-0.342726313,0.529568371,0,-1,-1
-19.33333333,-0.666666667,-11.97283833,2.076618001,0.866666667,-16,3.304993399,12.6950066,-0.318572622,0.3367652,1,0,-1
-0.666666667,-5.333333333,-15.65571684,1.787201816,0.8,-15,3.572066991,11.42793301,-0.484142271,0.349219668,1,0,-1
0,-18,-18.57848156,0.874887343,0.2,3.5,2.865336093,-6.365336093,0.073141355,0.377974482,1,0,-1
-41.83333333,20.33333333,5.946489342,11.05308569,1,9.5,2.879038977,-12.37903898,0.662299069,0.714376481,-1,-1,-1
-46.83333333,26.33333333,5.338843869,0.834711533,0.466666667,-2,1.506726089,0.493273911,1.031290906,0.583836114,0,-1,-1
-29.33333333,6.833333333,-3.720190233,-8.691933656,0.066666667,-6.25,4.084947009,2.165052991,-0.311263715,0.484703545,0,0,-1
-24.83333333,-0.166666667,-9.409827042,1.559517179,0.8,-4,3.801122376,0.198877624,0.643239126,0.378898823,1,0,-1
-71.33333333,26.33333333,-11.15521701,0.794754568,0.133333333,3,2.543997598,-5.543997598,0.201602017,0.319708913,1,-1,-1
-55.16666667,17.66666667,-12.17305511,0.927707584,0.333333333,-3.5,2.084750793,1.415249207,0.120357596,0.286401549,1,-1,-1
-50.83333333,31.33333333,-17.08911648,1.257722903,0.733333333,-16.5,3.139021951,13.36097805,-0.969467863,0.28610584,1,-1,-1
-102.5,16.5,-20.86003879,0.922939674,0.266666667,0,5.104040827,-5.104040827,-1.708584511,0.385244917,1,-1,-1
-51.33333333,-6.666666667,-24.2713926,1.072901007,0.6,-11,5.192973657,5.807026343,-1.610940724,0.262324001,1,0,-1
-9.333333333,-32.16666667,-35.30902872,1.328415244,0.866666667,-31.5,6.159935456,25.34006454,-1.330157061,0.211612802,1,0,-1
23.33333333,-38.83333333,-48.87631185,1.192558484,0.533333333,-9,5.790008849,3.209991151,-0.055361957,0.198065102,1,0,-1
-73.16666667,18.16666667,-21.84076576,0.689935303,0.133333333,-2.25,3.266443072,-1.016443072,-0.348685857,0.433972309,0,-1,-1
-41.5,19.5,-25.3657511,1.009939777,0.533333333,-8.25,1.834630412,6.415369588,-0.177489986,0.396373998,1,-1,-1
-73,29,-20.12366472,0.849232737,0.266666667,4.75,0.069604367,-4.819604367,-0.062403643,0.612618833,-1,-1,-1
-24.66666667,-15.33333333,-26.82280527,1.108931434,0.933333333,-11,2.351879281,8.648120719,-0.212280972,0.218217346,1,0,-1
-41.5,24.5,-23.48408714,0.765644258,0.066666667,12.5,4.851426762,-17.35142676,0.780393217,0.433489892,0,-1,-1
-57.5,25.5,-12.45405063,0.677737286,0.066666667,11.25,2.540451799,-13.7904518,-0.250597209,0.42389052,0,-1,-1
-21.66666667,5.166666667,-12.39318723,0.75392784,0.133333333,5.25,2.057452398,-7.307452398,0.803889069,0.370501837,1,-1,-1
-6.166666667,-35.33333333,-12.61758619,0.987899401,0.866666667,-7.75,0.996435385,6.753564615,0.715983394,0.458711973,0,0,-1
47.16666667,-52.66666667,-18.9036288,1.262964666,1,-12.5,-0.322992078,12.82299208,-0.42451586,0.474835183,0,1,-1
-36.66666667,25.66666667,11.00620777,2.261075584,0.933333333,2,3.671672637,-5.671672637,-0.978706769,0.538727276,0,-1,-1
-48,11,13.52613386,1.068013969,0.6,2.5,2.376487749,-4.876487749,0.237276944,0.606855904,-1,-1,-1
-58.5,25.5,-1.575345864,1.208219467,0.866666667,-2.25,2.523634549,-0.273634549,0.120033559,0.36105979,1,-1,-1
-38.16666667,0.166666667,-6.240484963,2.184343897,0.933333333,-11,2.547352107,8.452647893,-0.475664766,0.32949536,1,0,-1
-7.833333333,-25.66666667,-12.11372173,1.77138986,0.8,-12.25,2.57105825,9.67894175,-0.580278543,0.256138806,1,0,-1
21,-41,-16.56119202,0.757248009,0.133333333,15.25,3.298085095,-18.54808509,-0.106154817,0.452249192,0,0,-1
46,-41.5,-16.08275933,0.808736152,0.133333333,2.75,3.063627304,-5.813627304,-0.023345593,0.400618259,0,1,-1
-9.666666667,12.66666667,1.192759969,-0.1816335,0.066666667,12.5,3.690724528,-16.19072453,-0.099112983,0.508498048,0,0,-1
-77.16666667,35.66666667,11.52742961,2.386060295,0.933333333,12.5,2.8386657,-15.3386657,0.635515001,0.66662573,-1,-1,-1
-37.33333333,18.83333333,11.72625267,0.940999335,0.533333333,-14.25,2.585314895,11.6646851,1.926086501,0.63930276,-1,-1,-1
-23.16666667,6.666666667,5.947672508,0.640283042,0.4,-5.25,1.363472898,3.886527102,1.510973229,0.535615019,0,0,-1
-10,-13.5,1.331491092,0.331664652,0.266666667,-1.25,2.998483414,-1.748483414,0.712023175,0.60443331,-1,0,-1
17,-35.5,-5.791849787,1.084901967,0.6,9,2.808718074,-11.80871807,-1.042613459,0.4423523,0,1,-1
-14,-3,5.484759009,-9.33487767,0.066666667,7.75,4.934169944,-12.68416994,0.361307941,0.551189909,0,0,-1
63.5,-61,7.733448022,0.861260054,0.4,-7.25,3.10156382,4.14843618,0.888485741,0.525124729,0,1,-1
5.5,-6,19.77989065,1.664496947,0.866666667,21.75,7.065830279,-28.81583028,1.324714485,0.752073923,-1,0,-1
4.333333333,-13.83333333,36.32691222,1.142838966,0.4,5.5,4.550943009,-10.05094301,-0.596188927,0.64302212,-1,0,-1
25.83333333,-42.83333333,33.29088573,0.987960677,0.266666667,7.5,3.315828499,-10.8158285,-0.511444973,0.731737735,-1,0,-1
52.83333333,-41.83333333,29.34863614,0.921547919,0.066666667,-1.25,2.611677483,-1.361677483,-0.197722549,0.714398407,-1,1,-1
-82,35.5,22.22019547,0.870093533,0.066666667,0,1.439116479,-1.439116479,1.778781184,0.717427101,-1,-1,-1
-60.16666667,42.66666667,17.7448892,0.762221454,0.066666667,-7.5,1.922154452,5.577845548,-2.302014237,0.536933245,0,-1,-1
-107.5,71.5,-1.613472169,-0.726694547,0.066666667,2.25,2.056452116,-4.306452116,0.507204087,0.27579507,1,-1,-1
-105.8333333,82.33333333,-13.25357622,2.187426118,0.866666667,-15.25,2.578145833,12.67185417,-0.399069919,0.160446178,1,-1,-1
-117,39,-25.69991742,1.273448372,0.6,-7.75,2.684414868,5.065585132,0.518669658,0.152048634,1,-1,-1
-90.16666667,45.16666667,-52.23367495,1.041396553,0.133333333,0,3.510285995,-3.510285995,1.035098339,0.116180126,1,-1,-1
-185.6666667,29.66666667,-48.6348974,0.917109195,0.066666667,0,3.560297997,-3.560297997,0,0.031122177,1,-1,-1
